Symbol,Date,Close
SHOP,11-Jul-18,16.1
SHOP,12-Jul-18,16.75
SHOP,13-Jul-18,16.62
SHOP,16-Jul-18,16.54
SHOP,17-Jul-18,16.9
SHOP,18-Jul-18,17.05
SHOP,19-Jul-18,17.18
SHOP,20-Jul-18,17.18
SHOP,23-Jul-18,17.33
SHOP,24-Jul-18,16.83
SHOP,25-Jul-18,17.38
SHOP,26-Jul-18,17.03
SHOP,27-Jul-18,16.02
SHOP,30-Jul-18,14.81
SHOP,31-Jul-18,13.82
SHOP,01-Aug-18,13.64
SHOP,02-Aug-18,14.39
SHOP,03-Aug-18,14.19
SHOP,06-Aug-18,14.2
SHOP,07-Aug-18,14.17
SHOP,08-Aug-18,14.27
SHOP,09-Aug-18,14.64
SHOP,10-Aug-18,14.92
SHOP,13-Aug-18,14.29
SHOP,14-Aug-18,14.44
SHOP,15-Aug-18,13.89
SHOP,16-Aug-18,13.92
SHOP,17-Aug-18,13.72
SHOP,20-Aug-18,13.6
SHOP,21-Aug-18,13.34
SHOP,22-Aug-18,13.76
SHOP,23-Aug-18,13.75
SHOP,24-Aug-18,14.06
SHOP,27-Aug-18,14.4
SHOP,28-Aug-18,14.5
SHOP,29-Aug-18,14.52
SHOP,30-Aug-18,14.48
SHOP,31-Aug-18,14.57
SHOP,04-Sep-18,14.63
SHOP,05-Sep-18,14
SHOP,06-Sep-18,13.41
SHOP,07-Sep-18,14.06
SHOP,10-Sep-18,14.21
SHOP,11-Sep-18,14.78
SHOP,12-Sep-18,15.31
SHOP,13-Sep-18,15.55
SHOP,14-Sep-18,15.48
SHOP,17-Sep-18,15.36
SHOP,18-Sep-18,16.23
SHOP,19-Sep-18,16.46
SHOP,20-Sep-18,16.72
SHOP,21-Sep-18,16.15
SHOP,24-Sep-18,16.22
SHOP,25-Sep-18,16.11
SHOP,26-Sep-18,16.2
SHOP,27-Sep-18,16.45
SHOP,28-Sep-18,16.45
SHOP,01-Oct-18,16.34
SHOP,02-Oct-18,15.66
SHOP,03-Oct-18,16.02
SHOP,04-Oct-18,14.89
SHOP,05-Oct-18,14.56
SHOP,08-Oct-18,14.05
SHOP,09-Oct-18,14.02
SHOP,10-Oct-18,13.01
SHOP,11-Oct-18,12.84
SHOP,12-Oct-18,13.52
SHOP,15-Oct-18,13.57
SHOP,16-Oct-18,14.58
SHOP,17-Oct-18,13.74
SHOP,18-Oct-18,13.48
SHOP,19-Oct-18,12.71
SHOP,22-Oct-18,13.44
SHOP,23-Oct-18,13.22
SHOP,24-Oct-18,12.23
SHOP,25-Oct-18,13.7
SHOP,26-Oct-18,13.3
SHOP,29-Oct-18,12.85
SHOP,30-Oct-18,12.91
SHOP,31-Oct-18,13.82
SHOP,01-Nov-18,14.44
SHOP,02-Nov-18,14.56
SHOP,05-Nov-18,14.1
SHOP,06-Nov-18,14.09
SHOP,07-Nov-18,14.82
SHOP,08-Nov-18,14.95
SHOP,09-Nov-18,14.09
SHOP,12-Nov-18,13.55
SHOP,13-Nov-18,13.88
SHOP,14-Nov-18,14.28
SHOP,15-Nov-18,15.01
SHOP,16-Nov-18,15.1
SHOP,19-Nov-18,13.38
SHOP,20-Nov-18,13.44
SHOP,21-Nov-18,13.26
SHOP,23-Nov-18,13.48
SHOP,26-Nov-18,14.44
SHOP,27-Nov-18,14.45
SHOP,28-Nov-18,15
SHOP,29-Nov-18,14.9
SHOP,30-Nov-18,15.27
SHOP,03-Dec-18,15.64
SHOP,04-Dec-18,15.02
SHOP,06-Dec-18,15.69
SHOP,07-Dec-18,14.69
SHOP,10-Dec-18,15.15
SHOP,11-Dec-18,15.47
SHOP,12-Dec-18,16.01
SHOP,13-Dec-18,16.11
SHOP,14-Dec-18,14.02
SHOP,17-Dec-18,12.97
SHOP,18-Dec-18,13.44
SHOP,19-Dec-18,13.32
SHOP,20-Dec-18,12.77
SHOP,21-Dec-18,12.24
SHOP,24-Dec-18,11.91
SHOP,26-Dec-18,13.02
SHOP,27-Dec-18,13.24
SHOP,28-Dec-18,13.35
SHOP,31-Dec-18,13.85
SHOP,02-Jan-19,13.76
SHOP,03-Jan-19,12.98
SHOP,04-Jan-19,13.81
SHOP,07-Jan-19,14.44
SHOP,08-Jan-19,14.54
SHOP,09-Jan-19,14.86
SHOP,10-Jan-19,14.83
SHOP,11-Jan-19,14.94
SHOP,14-Jan-19,14.91
SHOP,15-Jan-19,15.43
SHOP,16-Jan-19,15.83
SHOP,17-Jan-19,15.77
SHOP,18-Jan-19,15.84
SHOP,22-Jan-19,15.63
SHOP,23-Jan-19,15.66
SHOP,24-Jan-19,15.84
SHOP,25-Jan-19,16.28
SHOP,28-Jan-19,15.94
SHOP,29-Jan-19,15.71
SHOP,30-Jan-19,16.24
SHOP,31-Jan-19,16.85
SHOP,01-Feb-19,17.06
SHOP,04-Feb-19,17.36
SHOP,05-Feb-19,17.36
SHOP,06-Feb-19,17.36
SHOP,07-Feb-19,17.18
SHOP,08-Feb-19,17.6
SHOP,11-Feb-19,17.32
SHOP,12-Feb-19,17.56
SHOP,13-Feb-19,17.2
SHOP,14-Feb-19,17.65
SHOP,15-Feb-19,17.82
SHOP,19-Feb-19,18.13
SHOP,20-Feb-19,17.92
SHOP,21-Feb-19,17.85
SHOP,22-Feb-19,18.36
SHOP,25-Feb-19,18.75
SHOP,26-Feb-19,18.5
SHOP,27-Feb-19,18.92
SHOP,28-Feb-19,18.92
SHOP,01-Mar-19,19.15
SHOP,04-Mar-19,18.65
SHOP,05-Mar-19,18.75
SHOP,06-Mar-19,18.74
SHOP,07-Mar-19,18.69
SHOP,08-Mar-19,18.98
SHOP,11-Mar-19,20.04
SHOP,12-Mar-19,20.25
SHOP,13-Mar-19,20.55
SHOP,14-Mar-19,20.82
SHOP,15-Mar-19,20.6
SHOP,18-Mar-19,20.58
SHOP,19-Mar-19,20.21
SHOP,20-Mar-19,20.13
SHOP,21-Mar-19,20.5
SHOP,22-Mar-19,19.88
SHOP,25-Mar-19,20.15
SHOP,26-Mar-19,20.44
SHOP,27-Mar-19,20.01
SHOP,28-Mar-19,20.35
SHOP,29-Mar-19,20.66
SHOP,01-Apr-19,20.6
SHOP,02-Apr-19,20.15
SHOP,03-Apr-19,20.51
SHOP,04-Apr-19,19.48
SHOP,05-Apr-19,19.67
SHOP,08-Apr-19,20.02
SHOP,09-Apr-19,20.4
SHOP,10-Apr-19,20.65
SHOP,11-Apr-19,21.1
SHOP,12-Apr-19,21.48
SHOP,15-Apr-19,21.8
SHOP,16-Apr-19,21.54
SHOP,17-Apr-19,21.71
SHOP,18-Apr-19,22.07
SHOP,22-Apr-19,22.43
SHOP,23-Apr-19,22.34
SHOP,24-Apr-19,21.98
SHOP,25-Apr-19,21.9
SHOP,26-Apr-19,22.23
SHOP,29-Apr-19,22.58
SHOP,30-Apr-19,24.35
SHOP,01-May-19,24.52
SHOP,02-May-19,25.55
SHOP,03-May-19,26.4
SHOP,06-May-19,26.55
SHOP,07-May-19,25.87
SHOP,08-May-19,26.15
SHOP,09-May-19,26.06
SHOP,10-May-19,25.88
SHOP,13-May-19,25.08
SHOP,14-May-19,25.32
SHOP,15-May-19,26.42
SHOP,16-May-19,27.8
SHOP,17-May-19,27.35
SHOP,20-May-19,26.72
SHOP,21-May-19,27.28
SHOP,22-May-19,27.9
SHOP,23-May-19,27.16
SHOP,24-May-19,27.59
SHOP,28-May-19,28.24
SHOP,29-May-19,27.27
SHOP,30-May-19,27.71
SHOP,31-May-19,27.49
SHOP,03-Jun-19,26.5
SHOP,04-Jun-19,27.4
SHOP,05-Jun-19,29.25
SHOP,06-Jun-19,29.71
SHOP,07-Jun-19,30.51
SHOP,10-Jun-19,30.67
SHOP,11-Jun-19,30.67
SHOP,12-Jun-19,31.01
SHOP,13-Jun-19,30.7
SHOP,14-Jun-19,30.51
SHOP,17-Jun-19,30.59
SHOP,18-Jun-19,30.42
SHOP,19-Jun-19,32.7
SHOP,20-Jun-19,32.8
SHOP,21-Jun-19,32.69
SHOP,24-Jun-19,31.18
SHOP,25-Jun-19,28.4
SHOP,26-Jun-19,28.9
SHOP,27-Jun-19,30.1
SHOP,28-Jun-19,30.02
SHOP,01-Jul-19,30.47
SHOP,02-Jul-19,31.2
SHOP,03-Jul-19,31.33
SHOP,05-Jul-19,31.37
SHOP,08-Jul-19,32.1
SHOP,09-Jul-19,32.2
SHOP,10-Jul-19,31.9
SHOP,11-Jul-19,31.5
SHOP,12-Jul-19,31
SHOP,15-Jul-19,32.4
SHOP,16-Jul-19,31.74
SHOP,17-Jul-19,32.53
SHOP,18-Jul-19,33.12
SHOP,19-Jul-19,33
SHOP,22-Jul-19,33.52
SHOP,23-Jul-19,33.02
SHOP,24-Jul-19,32.96
SHOP,25-Jul-19,33.33
SHOP,26-Jul-19,33.65
SHOP,29-Jul-19,31.97
SHOP,30-Jul-19,31.43
SHOP,31-Jul-19,31.79
SHOP,01-Aug-19,34.14
SHOP,02-Aug-19,33.22
SHOP,05-Aug-19,32.14
SHOP,06-Aug-19,33.27
SHOP,07-Aug-19,34.13
SHOP,08-Aug-19,35.78
SHOP,09-Aug-19,36.99
SHOP,12-Aug-19,36.67
SHOP,13-Aug-19,36.92
SHOP,14-Aug-19,35.28
SHOP,15-Aug-19,35.11
SHOP,16-Aug-19,35.87
SHOP,19-Aug-19,36.18
SHOP,20-Aug-19,37.5
SHOP,21-Aug-19,38.98
SHOP,22-Aug-19,38.85
SHOP,23-Aug-19,38.28
SHOP,26-Aug-19,39.6
SHOP,27-Aug-19,40.7
SHOP,28-Aug-19,39.48
SHOP,29-Aug-19,39.17
SHOP,30-Aug-19,38.54
SHOP,03-Sep-19,38.39
SHOP,04-Sep-19,38.65
SHOP,05-Sep-19,39.27
SHOP,06-Sep-19,38.04
SHOP,09-Sep-19,35.87
SHOP,10-Sep-19,33.72
SHOP,11-Sep-19,34.75
SHOP,12-Sep-19,35.66
SHOP,13-Sep-19,33.83
SHOP,16-Sep-19,33.79
SHOP,17-Sep-19,32.88
SHOP,18-Sep-19,32.59
SHOP,19-Sep-19,32.5
SHOP,20-Sep-19,31.88
SHOP,23-Sep-19,31.33
SHOP,24-Sep-19,29.55
SHOP,25-Sep-19,31.46
SHOP,26-Sep-19,31.31
SHOP,27-Sep-19,30.57
SHOP,30-Sep-19,31.17
SHOP,01-Oct-19,31.32
SHOP,02-Oct-19,31.04
SHOP,03-Oct-19,32.56
SHOP,04-Oct-19,32.72
SHOP,07-Oct-19,32.63
SHOP,08-Oct-19,31.11
SHOP,09-Oct-19,31.39
SHOP,10-Oct-19,32.45
SHOP,11-Oct-19,32.93
SHOP,14-Oct-19,34.43
SHOP,15-Oct-19,34.61
SHOP,16-Oct-19,32.36
SHOP,17-Oct-19,33.13
SHOP,18-Oct-19,31.43
SHOP,21-Oct-19,31.97
SHOP,22-Oct-19,29.97
SHOP,23-Oct-19,29.71
SHOP,24-Oct-19,32.33
SHOP,25-Oct-19,31.75
SHOP,28-Oct-19,32.49
SHOP,29-Oct-19,31.25
SHOP,30-Oct-19,31.91
SHOP,31-Oct-19,31.36
SHOP,01-Nov-19,31.68
SHOP,04-Nov-19,30.79
SHOP,05-Nov-19,29.55
SHOP,06-Nov-19,29.5
SHOP,07-Nov-19,28.58
SHOP,08-Nov-19,29.76
SHOP,11-Nov-19,30.33
SHOP,12-Nov-19,30.56
SHOP,13-Nov-19,31.43
SHOP,14-Nov-19,31.25
SHOP,15-Nov-19,31.24
SHOP,18-Nov-19,32.3
SHOP,19-Nov-19,31.63
SHOP,20-Nov-19,31.71
SHOP,21-Nov-19,31.61
SHOP,22-Nov-19,31.45
SHOP,25-Nov-19,31.71
SHOP,26-Nov-19,33.62
SHOP,27-Nov-19,34.1
SHOP,29-Nov-19,33.67
SHOP,02-Dec-19,33.08
SHOP,03-Dec-19,35.07
SHOP,04-Dec-19,37.2
SHOP,05-Dec-19,36.36
SHOP,06-Dec-19,36.46
SHOP,09-Dec-19,36.98
SHOP,10-Dec-19,36.8
SHOP,11-Dec-19,37.31
SHOP,12-Dec-19,37.21
SHOP,13-Dec-19,38.56
SHOP,16-Dec-19,39.36
SHOP,17-Dec-19,38.8
SHOP,18-Dec-19,39.69
SHOP,19-Dec-19,39.31
SHOP,20-Dec-19,39.01
SHOP,23-Dec-19,38.91
SHOP,24-Dec-19,39.94
SHOP,26-Dec-19,40.88
SHOP,27-Dec-19,40.8
SHOP,30-Dec-19,39.64
SHOP,31-Dec-19,39.76
