Date,Close
12-Apr-21,168.97
13-Apr-21,170
14-Apr-21,166.65
15-Apr-21,168.95
16-Apr-21,169.97
19-Apr-21,168.6
20-Apr-21,166.73
21-Apr-21,168.1
22-Apr-21,165.45
23-Apr-21,167.04
26-Apr-21,170.45
27-Apr-21,170.87
28-Apr-21,172.93
29-Apr-21,173.57
30-Apr-21,173.37
03-May-21,169.32
04-May-21,165.59
05-May-21,163.53
06-May-21,165.32
07-May-21,164.58
10-May-21,159.52
11-May-21,161.2
12-May-21,157.6
13-May-21,158.07
14-May-21,161.15
17-May-21,163.52
18-May-21,161.61
19-May-21,161.59
20-May-21,162.38
21-May-21,160.15
24-May-21,162.25
25-May-21,162.95
26-May-21,163.26
27-May-21,161.51
28-May-21,161.15
01-Jun-21,160.93
02-Jun-21,161.7
03-Jun-21,159.35
04-Jun-21,160.31
07-Jun-21,159.9
08-Jun-21,163.21
09-Jun-21,164.06
10-Jun-21,167.48
11-Jun-21,167.34
14-Jun-21,169.19
15-Jun-21,169.16
16-Jun-21,170.76
17-Jun-21,174.46
18-Jun-21,174.35
21-Jun-21,172.7
22-Jun-21,175.27
23-Jun-21,175.19
24-Jun-21,172.45
25-Jun-21,170.07
28-Jun-21,172.19
29-Jun-21,172.41
30-Jun-21,172.01
01-Jul-21,171.65
02-Jul-21,175.55
06-Jul-21,183.79
07-Jul-21,184.83
08-Jul-21,186.57
09-Jul-21,185.97
12-Jul-21,185.93
13-Jul-21,183.87
14-Jul-21,184.08
15-Jul-21,181.56
16-Jul-21,178.68
19-Jul-21,177.48
20-Jul-21,178.66
21-Jul-21,179.26
22-Jul-21,181.9
23-Jul-21,182.83
26-Jul-21,184.99
27-Jul-21,181.32
28-Jul-21,181.52
29-Jul-21,180
30-Jul-21,166.38
02-Aug-21,166.57
03-Aug-21,168.31
04-Aug-21,167.74
05-Aug-21,168.8
06-Aug-21,167.25
09-Aug-21,167.09
10-Aug-21,166.03
11-Aug-21,164.61
12-Aug-21,165.18
13-Aug-21,164.7
16-Aug-21,164.95
17-Aug-21,162.1
18-Aug-21,160.06
19-Aug-21,159.39
20-Aug-21,160
23-Aug-21,163.29
24-Aug-21,165.29
25-Aug-21,164.96
26-Aug-21,165.8
27-Aug-21,167.48
30-Aug-21,171.08
31-Aug-21,173.54
01-Sep-21,173.95
02-Sep-21,173.16
03-Sep-21,173.9
07-Sep-21,175.46
08-Sep-21,176.28
09-Sep-21,174.21
10-Sep-21,173.46
13-Sep-21,172.86
14-Sep-21,172.5
15-Sep-21,173.79
16-Sep-21,174.41
17-Sep-21,173.13
20-Sep-21,167.79
21-Sep-21,167.18
22-Sep-21,169
23-Sep-21,170.8
24-Sep-21,171.28
27-Sep-21,170.29
28-Sep-21,165.8
29-Sep-21,165.06
30-Sep-21,164.25
01-Oct-21,164.16
04-Oct-21,159.49
05-Oct-21,161.05
06-Oct-21,163.1
07-Oct-21,165.12
08-Oct-21,164.43
11-Oct-21,162.32
12-Oct-21,162.37
13-Oct-21,164.21
14-Oct-21,164.99
15-Oct-21,170.45
18-Oct-21,172.34
19-Oct-21,172.21
20-Oct-21,170.75
21-Oct-21,171.75
22-Oct-21,166.78
25-Oct-21,166.02
26-Oct-21,168.8
27-Oct-21,169.62
28-Oct-21,172.33
29-Oct-21,168.62
01-Nov-21,165.91
02-Nov-21,165.64
03-Nov-21,169.2
04-Nov-21,173.85
05-Nov-21,175.95
08-Nov-21,174.45
09-Nov-21,178.81
10-Nov-21,174.1
11-Nov-21,173.63
12-Nov-21,176.26
15-Nov-21,177.28
16-Nov-21,177.04
17-Nov-21,177.45
18-Nov-21,184.8
19-Nov-21,183.83
22-Nov-21,178.63
23-Nov-21,179
24-Nov-21,179.02
26-Nov-21,175.23
29-Nov-21,178.08
30-Nov-21,175.35
01-Dec-21,172.19
02-Dec-21,171.87
03-Dec-21,169.49
06-Dec-21,171.37
07-Dec-21,176.16
08-Dec-21,176.16
09-Dec-21,174.17
10-Dec-21,172.21
13-Dec-21,169.57
14-Dec-21,169.09
15-Dec-21,173.32
16-Dec-21,168.87
17-Dec-21,170.02
20-Dec-21,167.08
21-Dec-21,170.42
22-Dec-21,171.04
23-Dec-21,171.07
27-Dec-21,169.67
28-Dec-21,170.66
29-Dec-21,169.2
30-Dec-21,168.64
31-Dec-21,166.72
03-Jan-22,170.4
04-Jan-22,167.52
05-Jan-22,164.36
06-Jan-22,163.25
07-Jan-22,162.55
10-Jan-22,161.49
11-Jan-22,165.36
12-Jan-22,165.21
13-Jan-22,161.21
14-Jan-22,162.14
18-Jan-22,158.92
19-Jan-22,156.3
20-Jan-22,151.67
21-Jan-22,142.64
24-Jan-22,144.54
25-Jan-22,139.99
26-Jan-22,138.87
27-Jan-22,139.64
28-Jan-22,143.98
31-Jan-22,149.57
01-Feb-22,151.19
02-Feb-22,150.61
03-Feb-22,138.85
04-Feb-22,157.64
07-Feb-22,157.94
08-Feb-22,161.41
09-Feb-22,161.19
10-Feb-22,159
11-Feb-22,153.29
14-Feb-22,155.17
15-Feb-22,156.51
16-Feb-22,158.1
17-Feb-22,154.65
18-Feb-22,152.6
22-Feb-22,150.2
23-Feb-22,144.83
24-Feb-22,151.36
25-Feb-22,153.79
28-Feb-22,153.56
01-Mar-22,151.14
02-Mar-22,152.05
03-Mar-22,147.9
04-Mar-22,145.64
07-Mar-22,137.45
08-Mar-22,136.01
09-Mar-22,139.28
10-Mar-22,146.82
11-Mar-22,145.52
14-Mar-22,141.85
15-Mar-22,147.37
16-Mar-22,153.1
17-Mar-22,157.24
18-Mar-22,161.25
21-Mar-22,161.49
22-Mar-22,164.89
23-Mar-22,163.41
24-Mar-22,163.65
25-Mar-22,164.77
28-Mar-22,168.99
29-Mar-22,169.32
30-Mar-22,166.3
31-Mar-22,163
01-Apr-22,163.56
04-Apr-22,168.35
05-Apr-22,164.06
06-Apr-22,158.76
07-Apr-22,157.78
08-Apr-22,154.46
11-Apr-22,151.12
12-Apr-22,150.79
13-Apr-22,155.54
14-Apr-22,151.71
18-Apr-22,152.79
19-Apr-22,158.12
20-Apr-22,154
21-Apr-22,148.3
22-Apr-22,144.35
25-Apr-22,146.07
26-Apr-22,139.39
27-Apr-22,138.17
28-Apr-22,144.6
29-Apr-22,124.28
02-May-22,124.5
03-May-22,124.25
04-May-22,125.93
05-May-22,116.41
06-May-22,114.77
09-May-22,108.79
10-May-22,108.86
11-May-22,105.37
12-May-22,106.93
13-May-22,113.06
16-May-22,110.81
17-May-22,115.37
18-May-22,107.11
19-May-22,107.32
20-May-22,107.59
23-May-22,107.56
24-May-22,104.1
25-May-22,106.78
26-May-22,111.08
27-May-22,115.15
31-May-22,120.21
01-Jun-22,121.68
02-Jun-22,125.51
03-Jun-22,122.35
06-Jun-22,124.79
07-Jun-22,123
08-Jun-22,121.18
09-Jun-22,116.15
10-Jun-22,109.65
13-Jun-22,103.67
14-Jun-22,102.31
15-Jun-22,107.67
16-Jun-22,103.66
17-Jun-22,106.22
21-Jun-22,108.68
22-Jun-22,108.95
23-Jun-22,112.44
24-Jun-22,116.46
27-Jun-22,113.22
28-Jun-22,107.4
29-Jun-22,108.92
30-Jun-22,106.21
01-Jul-22,109.56
05-Jul-22,113.5
06-Jul-22,114.33
07-Jul-22,116.33
08-Jul-22,115.54
11-Jul-22,111.75
12-Jul-22,109.22
13-Jul-22,110.4
14-Jul-22,110.63
15-Jul-22,113.55
18-Jul-22,113.76
19-Jul-22,118.21
20-Jul-22,122.77
21-Jul-22,124.63
22-Jul-22,122.42
25-Jul-22,121.14
26-Jul-22,114.81
27-Jul-22,120.97
28-Jul-22,122.28
29-Jul-22,134.95
01-Aug-22,135.39
02-Aug-22,134.16
03-Aug-22,139.52
04-Aug-22,142.57
05-Aug-22,140.8
08-Aug-22,139.41
09-Aug-22,137.83
10-Aug-22,142.69
11-Aug-22,140.64
12-Aug-22,143.55
15-Aug-22,143.18
16-Aug-22,144.78
17-Aug-22,142.1
18-Aug-22,142.3
19-Aug-22,138.23
22-Aug-22,133.22
23-Aug-22,133.62
24-Aug-22,133.8
25-Aug-22,137.28
26-Aug-22,130.75
29-Aug-22,129.79
30-Aug-22,128.73
31-Aug-22,126.77
01-Sep-22,127.82
02-Sep-22,127.51
06-Sep-22,126.11
07-Sep-22,129.48
08-Sep-22,129.82
09-Sep-22,133.27
12-Sep-22,136.45
13-Sep-22,126.82
14-Sep-22,128.55
15-Sep-22,126.28
16-Sep-22,123.53
19-Sep-22,124.66
20-Sep-22,122.19
21-Sep-22,118.54
22-Sep-22,117.31
23-Sep-22,113.78
26-Sep-22,115.15
27-Sep-22,114.41
28-Sep-22,118.01
29-Sep-22,114.8
30-Sep-22,113
03-Oct-22,115.88
04-Oct-22,121.09
05-Oct-22,120.95
06-Oct-22,120.3
07-Oct-22,114.56
10-Oct-22,113.67
11-Oct-22,112.21
12-Oct-22,112.9
13-Oct-22,112.53
14-Oct-22,106.9
17-Oct-22,113.79
18-Oct-22,116.36
19-Oct-22,115.07
20-Oct-22,115.25
21-Oct-22,119.32
24-Oct-22,119.82
25-Oct-22,120.6
26-Oct-22,115.66
27-Oct-22,110.96
28-Oct-22,103.41
31-Oct-22,102.44
01-Nov-22,96.79
02-Nov-22,92.12
03-Nov-22,89.3
04-Nov-22,90.98
07-Nov-22,90.53
08-Nov-22,89.98
09-Nov-22,86.14
10-Nov-22,96.63
11-Nov-22,100.79
14-Nov-22,98.49
15-Nov-22,98.94
16-Nov-22,97.12
17-Nov-22,94.85
18-Nov-22,94.14
21-Nov-22,92.46
22-Nov-22,93.2
23-Nov-22,94.13
25-Nov-22,93.41
28-Nov-22,93.95
29-Nov-22,92.42
30-Nov-22,96.54
01-Dec-22,95.5
02-Dec-22,94.13
05-Dec-22,91.01
06-Dec-22,88.25
07-Dec-22,88.46
08-Dec-22,90.35
09-Dec-22,89.09
12-Dec-22,90.55
13-Dec-22,92.49
14-Dec-22,91.58
15-Dec-22,88.45
16-Dec-22,87.86
19-Dec-22,84.92
20-Dec-22,85.19
21-Dec-22,86.77
22-Dec-22,83.79
23-Dec-22,85.25
27-Dec-22,83.04
28-Dec-22,81.82
29-Dec-22,84.18
30-Dec-22,84
03-Jan-23,85.82
04-Jan-23,85.14
05-Jan-23,83.12
06-Jan-23,86.08
09-Jan-23,87.36
10-Jan-23,89.87
11-Jan-23,95.09
12-Jan-23,95.27
13-Jan-23,98.12
17-Jan-23,96.05
18-Jan-23,95.46
19-Jan-23,93.68
20-Jan-23,97.25
23-Jan-23,97.52
24-Jan-23,96.32
25-Jan-23,97.18
26-Jan-23,99.22
27-Jan-23,102.24
30-Jan-23,100.55
31-Jan-23,103.13
01-Feb-23,105.15
02-Feb-23,112.91
03-Feb-23,103.39
06-Feb-23,102.18
07-Feb-23,102.11
08-Feb-23,100.05
09-Feb-23,98.24
10-Feb-23,97.61
13-Feb-23,99.54
14-Feb-23,99.7
15-Feb-23,101.16
16-Feb-23,98.15
17-Feb-23,97.2
21-Feb-23,94.58
22-Feb-23,95.79
23-Feb-23,95.82
24-Feb-23,93.5
27-Feb-23,93.76
28-Feb-23,94.23
01-Mar-23,92.17
02-Mar-23,92.13
03-Mar-23,94.9
06-Mar-23,93.75
07-Mar-23,93.55
08-Mar-23,93.92
09-Mar-23,92.25
10-Mar-23,90.73
13-Mar-23,92.43
14-Mar-23,94.88
15-Mar-23,96.2
